#CHROM	BEGIN	END	MARKER_ID	NS	FRAC_WITH_RARE	NUM_ALL_VARS	NUM_PASS_VARS	NUM_SING_VARS	PVALUE	BETA	SEBETA	ZSTAT	Condition	Trait	age	subset	additional_covariates	type
multichrs	0	0	multichrs:0-0_MonogenicDM_all	9771	0.0011258	27	11	11	0.98799	0.16276	10.817	0.015047	MonogenicDM_all	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
8	19811679	19811733	8:19811679-19811733_High_triglycerides	11233	0.00035609	2	2	1	0.67007	0.11535	0.27073	0.42606	High_triglycerides	tg_mgdl_ln	40	case_only	"covart2d_with_pre,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	11266	0.00035505	7	2	1	NA	NA	NA	NA	Lipodystrophy	t2d	40	EUR_only		non_pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	7610	0.11551	63	37	14	NA	NA	NA	NA	High_LDL	high_ldl_adj	40	case_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY	18415	0.0070052	52	44	24	0.90739	0.0017391	0.014949	0.11634	MODY	bmi_ln	40	All	t2d_caseonly	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	14118	0.00021249	2	2	1	NA	NA	NA	NA	Lipodystrophy	high_tg_adj	40	case_only	covart2d_with_pre	all_vus
multichrs	0	0	multichrs:0-0_Low_LDL	19178	0.0017729	29	14	9	4.79E-08	3.2045	0.46062	29.799	Low_LDL	low_ldl_adj	40	All	covart2d_with_pre	pathogenic
8	19811679	19811733	8:19811679-19811733_High_triglycerides	15524	0.00051533	2	2	0	NA	NA	NA	NA	High_triglycerides	high_tg_adj	40	control_only	covart2d	all_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	11233	0.010327	80	40	21	0.675	-0.021064	0.050236	-0.4193	MonogenicDM_all	tg_mgdl_adj_ln	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY	11233	0.0093475	65	32	16	0.75068	-0.016773	0.052786	-0.31775	MODY	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	2599	0.0026933	11	4	2	0.12605	24.317	15.89	1.5304	Neonatal_Diabetes	ldl_mgdl_adj	40	control_only	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	7292	0.00095996	13	4	2	NA	NA	NA	NA	High_triglycerides	high_tg	40	EUR_only	"covart2d,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_MODY	9771	0.0055266	52	21	10	0.017758	11.6	4.8924	2.371	MODY	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_Low_LDL	9858	0.0011158	9	4	2	0.63789	5.5336	11.757	0.47067	Low_LDL	ldl_mgdl_adj	40	control_only	covart2d_with_pre	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	NA	NA	2	0	0	NA	NA	NA	NA	Lipodystrophy	high_tg_adj	40	control_only	covart2d	all_vus
18	58038746	58039478	18:58038746-58039478_Obesity	11188	0.0009832	9	5	3	0.96367	0.0024395	0.053563	0.045544	Obesity	bmi_ln	40	EUR_only	covart2d	pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	14118	0.00028333	8	4	4	0.031199	0.58651	0.27219	2.1547	Lipodystrophy	tg_mgdl_adj_ln	40	case_only	t2d_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	6880	0.14797	63	22	9	0.24052	-1.6108	1.3723	-1.1738	High_LDL	ldl_mgdl_adj	40	EUR_only	covart2d_with_pre	non_pathogenic
multichrs	0	0	multichrs:0-0_Low_LDL	14551	0.001993	29	11	6	2.50E-06	2.9295	0.50349	22.164	Low_LDL	low_ldl_adj	40	All	"covart2d_with_pre,covarlipidmeds"	pathogenic
8	19797040	19819724	8:19797040-19819724_High_triglycerides	21838	0.18852	5	5	1	0	-0.35091	0.042103	73.122	High_triglycerides	high_tg_adj	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	4154	0.00024073	3	1	1	0.37352	32.864	36.927	0.88999	Neonatal_Diabetes	ldl_mgdl	40	EUR_only	t2d_with_pre_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	NA	NA	7	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl	40	control_only	t2d_with_pre_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	19178	0.11617	63	49	14	0.10182	1.4636	0.89452	1.6362	High_LDL	ldl_mgdl_adj	40	All	covart2d	non_pathogenic
16	56996009	57016150	16:56996009-57016150_High_HDL	11075	0.00081264	4	3	0	NA	NA	NA	NA	High_HDL	high_hdl	40	case_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	38595	0.0022283	18	18	6	0.91579	-0.023859	0.22677	0.011181	Neonatal_Diabetes	t2d_with_pre	40	All		non_pathogenic
multichrs	0	0	multichrs:0-0_Low_LDL	14551	0.001993	29	11	6	2.75E-14	-50.374	6.6133	-7.6171	Low_LDL	ldl_mgdl	40	All	"covart2d_with_pre,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	14551	0.0087966	46	30	12	0.066449	0.59245	0.30207	3.3686	High_LDL	high_ldl	40	All	"covart2d_with_pre,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_High_LDL	6941	0.14292	63	32	11	0.096143	0.17619	0.10411	2.7684	High_LDL	high_ldl_adj	40	control_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
16	56996009	57016150	16:56996009-57016150_High_HDL	13558	0.00073757	4	4	1	NA	NA	NA	NA	High_HDL	high_hdl	40	case_only	covart2d	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	10604	0.00056582	7	2	1	0.26767	-0.22438	0.20241	-1.1085	Lipodystrophy	tg_mgdl_ln	40	control_only	"covart2d,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	4997	0.011007	80	16	10	0.43508	-0.057798	0.074044	-0.7806	MonogenicDM_all	tg_mgdl_adj_ln	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	3987	0.00025082	7	1	1	0.35421	-39.645	42.787	-0.92656	Lipodystrophy	ldl_mgdl_adj	40	EUR_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	9858	0.0097383	46	26	12	0.00022153	1.06	0.26334	13.639	High_LDL	high_ldl_adj	40	control_only	covart2d_with_pre	all_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	7610	0.0017083	11	5	3	0.86378	-1.6691	9.7284	-0.17157	Neonatal_Diabetes	ldl_mgdl	40	case_only	"t2d_caseonly,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_High_LDL	6941	0.14292	63	32	11	0.20463	1.6019	1.2628	1.2686	High_LDL	ldl_mgdl_adj	40	control_only	"covart2d,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	11233	0.00044512	7	4	3	0.77879	-0.067375	0.23986	-0.2809	Lipodystrophy	tg_mgdl_adj_ln	40	case_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	3015	0.00199	19	6	6	0.45299	11.093	14.78	0.75054	MODY_Extended	ldl_mgdl	40	EUR_only	t2d_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MODY	7610	0.009724	65	24	14	0.54924	2.4617	4.1102	0.59893	MODY	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	9320	0.00032189	8	3	3	0.84374	-4.0885	20.741	-0.19712	Lipodystrophy	ldl_mgdl	40	All	t2d_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MODY	14118	0.0011333	17	14	13	0.027806	-0.29947	0.13611	-2.2002	MODY	tg_mgdl_adj_ln	40	All	t2d_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	14118	0.0015583	27	20	19	0.25625	-0.13189	0.11617	-1.1353	MonogenicDM_all	tg_mgdl_adj_ln	40	All	t2d_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	18015	0.0066611	57	41	21	0.98789	-0.00075604	0.049816	-0.015177	MonogenicDM_all	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	3015	0.00033167	2	1	1	0.52886	-22.761	36.139	-0.62982	Lipodystrophy	ldl_mgdl	40	EUR_only	t2d_caseonly	all_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	2858	0.0017495	19	5	5	0.41941	15.363	19.024	0.80756	MODY_Extended	ldl_mgdl_adj	40	EUR_only	"t2d_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	10605	0.00018859	8	2	2	NA	NA	NA	NA	Lipodystrophy	high_tg	40	control_only	"covart2d,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	6592	0.14745	63	21	8	0.40517	-0.97297	1.1688	-0.83248	High_LDL	ldl_mgdl	40	EUR_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY	18015	0.0096586	65	43	23	0.64272	-0.018939	0.040824	-0.46391	MODY	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	18015	0.00011102	3	2	2	0.73605	-0.12952	0.38423	-0.33709	Neonatal_Diabetes	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	4888	0.0016367	27	8	8	0.19951	6.6308	5.1677	1.2831	MonogenicDM_all	hdl_mgdl	40	EUR_only	t2d_with_pre_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	18415	0.0075482	57	49	27	0.78248	-0.0039353	0.014253	-0.2761	MonogenicDM_all	bmi_ln	40	case_only	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	15524	0.00051533	7	2	1	0.71677	-0.32029	0.97217	0.13161	Lipodystrophy	high_tg_adj	40	control_only	covart2d_with_pre	non_pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	6880	0.0094477	46	15	9	0.052892	8.7592	4.5241	1.9361	High_LDL	ldl_mgdl	40	EUR_only	covart2d	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	3757	0.00053234	8	2	2	0.19579	0.48765	0.3769	1.2939	Lipodystrophy	tg_mgdl_ln	40	EUR_only	t2d_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	3015	0.00199	19	6	6	0.30612	18.54	18.113	1.0236	MODY_Extended	ldl_mgdl_adj	40	EUR_only	t2d_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	13558	0.0013276	19	16	15	0.048582	6.1026	3.0939	1.9724	MODY_Extended	hdl_mgdl	40	case_only	t2d_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MODY	4288	0.0041978	52	10	6	0.63033	-0.059082	0.12276	-0.4813	MODY	tg_mgdl_adj_ln	40	EUR_only	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_MODY	3757	0.0042587	52	11	8	0.69096	0.053109	0.13358	0.39758	MODY	tg_mgdl_ln	40	EUR_only	t2d_caseonly	all_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	2599	0.0076953	57	10	7	0.4566	6.145	8.2532	0.74456	MonogenicDM_all	ldl_mgdl	40	control_only	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_High_LDL	6941	0.0025933	53	14	10	NA	NA	NA	NA	High_LDL	high_ldl	40	control_only	"covart2d,covarlipidmeds"	pathogenic
18	58038746	58039478	18:58038746-58039478_Obesity	18535	0.00059347	9	6	4	NA	NA	NA	NA	Obesity	Obese	40	control_only	covart2d	pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	3987	0.0045147	55	10	6	0.21782	10.426	8.4588	1.2325	MODY_Extended	ldl_mgdl	40	EUR_only	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	18415	0.011349	73	59	33	0.94415	-0.00082034	0.011709	-0.070058	MODY_Extended	bmi_ln	40	All	t2d_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	NA	NA	18	0	0	NA	NA	NA	NA	Neonatal_Diabetes	tg_mgdl_adj_ln	40	EUR_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	18015	0.0064946	55	39	20	0.94879	0.0032401	0.050446	0.06423	MODY_Extended	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	29642	0.0004723	7	7	5	0.69383	0.23355	0.60448	0.15497	Lipodystrophy	high_tg_adj	40	All	covart2d_with_pre	non_pathogenic
8	19797040	19819724	8:19797040-19819724_High_triglycerides	14118	0.17255	5	4	0	NA	NA	NA	NA	High_triglycerides	high_tg_adj	40	case_only	covart2d_with_pre	non_pathogenic
8	19797040	19819724	8:19797040-19819724_High_triglycerides	7292	0.21613	5	3	0	NA	NA	NA	NA	High_triglycerides	high_tg	40	EUR_only	"covart2d,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	14118	0.001275	19	16	15	0.023161	-0.29151	0.12836	-2.271	MODY_Extended	tg_mgdl_adj_ln	40	All	t2d_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MODY	5961	0.0011743	17	7	7	0.48008	-0.044156	0.062524	-0.70622	MODY	bmi_ln	40	EUR_only	t2d_with_pre_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	11233	0.00044512	7	4	3	0.77879	-0.067375	0.23986	-0.2809	Lipodystrophy	tg_mgdl_ln	40	case_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	4288	0.004431	57	11	7	0.54122	-0.073037	0.11953	-0.61102	MonogenicDM_all	tg_mgdl_ln	40	EUR_only	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	7610	0.00026281	7	2	2	0.81768	5.7092	24.765	0.23054	Lipodystrophy	ldl_mgdl	40	case_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic
18	58038687	58039422	18:58038687-58039422_Obesity	11188	0.0031284	5	4	2	NA	NA	NA	NA	Obesity	Obese	40	EUR_only	covart2d	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	21837	0.00018318	8	4	4	0.009755	0.67456	0.26099	2.5846	Lipodystrophy	tg_mgdl_ln	40	All	"covart2d_with_pre,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	11075	0.009842	73	37	19	0.12202	1.9874	1.2851	1.5465	MODY_Extended	hdl_mgdl	40	case_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY	13558	0.0095884	65	41	24	0.23343	1.3818	1.1596	1.1916	MODY	hdl_mgdl	40	case_only	t2d_with_pre_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	14118	0.010625	80	50	30	0.63758	0.02111	0.044811	0.47109	MonogenicDM_all	tg_mgdl_adj_ln	40	All	t2d_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY	9320	0.0097639	65	28	15	0.26634	5.1691	4.6501	1.1116	MODY	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	6592	0.0019721	53	8	6	8.95E-08	52.399	9.789	5.3528	High_LDL	ldl_mgdl	40	EUR_only	"covart2d,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	9320	0.0030043	53	11	5	NA	NA	NA	NA	High_LDL	high_ldl	40	case_only	covart2d_with_pre	pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	14551	0.0087966	46	30	12	0.068393	0.4555	0.24174	3.3212	High_LDL	high_ldl_adj	40	All	"covart2d,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	9771	0.00010234	2	1	1	0.39137	-36.98	43.142	-0.85717	Lipodystrophy	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	15524	0.00012883	8	2	2	NA	NA	NA	NA	Lipodystrophy	high_tg	40	control_only	covart2d	pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	7610	0.010381	80	29	19	0.37043	4.3719	4.8808	0.89572	MonogenicDM_all	ldl_mgdl_adj	40	case_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_High_triglycerides	7292	0.00095996	13	4	2	NA	NA	NA	NA	High_triglycerides	high_tg_adj	40	EUR_only	"covart2d_with_pre,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	3185	0.0015699	18	2	0	0.87008	0.035703	0.21828	0.16357	Neonatal_Diabetes	tg_mgdl_adj_ln	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	14118	0.00028333	8	4	4	0.031199	0.58651	0.27219	2.1547	Lipodystrophy	tg_mgdl_adj_ln	40	case_only	t2d_with_pre_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MODY	NA	NA	17	0	0	NA	NA	NA	NA	MODY	tg_mgdl_adj_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	9107	0.00032942	7	2	1	0.05614	-0.57147	0.29917	-1.9102	Lipodystrophy	tg_mgdl_adj_ln	40	EUR_only	covart2d	non_pathogenic
16	56996009	57016150	16:56996009-57016150_High_HDL	10653	0.00037548	4	3	2	0.18232	1.3256	1.058	1.7786	High_HDL	high_hdl	40	control_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY	3188	0.0065872	52	11	6	0.52264	1.863	2.9139	0.63935	MODY	hdl_mgdl	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_Low_LDL	6592	0.0016687	29	6	4	1.57E-05	-46.598	10.781	-4.3221	Low_LDL	ldl_mgdl	40	EUR_only	"covart2d_with_pre,covarlipidmeds"	pathogenic
8	19811679	19811733	8:19811679-19811733_High_triglycerides	14118	0.00042499	2	2	0	0.44641	0.17022	0.22356	0.76143	High_triglycerides	tg_mgdl_adj_ln	40	case_only	covart2d_with_pre	all_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	3646	0.00027427	3	1	1	0.19089	18.474	14.122	1.3082	Neonatal_Diabetes	hdl_mgdl	40	EUR_only	t2d_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MODY	11233	0.0010683	17	10	9	0.026144	-0.34454	0.15489	-2.2244	MODY	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	NA	NA	2	0	0	NA	NA	NA	NA	Lipodystrophy	tg_mgdl_ln	40	control_only	covart2d_with_pre	all_vus
multichrs	0	0	multichrs:0-0_High_LDL	6941	0.0025933	53	14	10	8.20E-09	52.757	9.1411	5.7714	High_LDL	ldl_mgdl_adj	40	control_only	"covart2d_with_pre,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_High_triglycerides	7292	0.00095996	13	4	2	0.00080414	0.64636	0.19278	3.3528	High_triglycerides	tg_mgdl_ln	40	EUR_only	"covart2d_with_pre,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	18015	0.0019983	18	12	6	0.66684	0.039034	0.090671	0.4305	Neonatal_Diabetes	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	11075	0.0014447	27	14	13	0.20922	4.1831	3.3311	1.2558	MonogenicDM_all	hdl_mgdl	40	case_only	"t2d_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	2161	0.01018	80	10	7	0.67146	3.8066	8.9733	0.42421	MonogenicDM_all	ldl_mgdl_adj	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	NA	NA	8	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl_adj	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
16	56996010	57015557	16:56996010-57015557_High_HDL	21728	0.00059831	15	10	8	0.11416	1.016	0.62474	2.4957	High_HDL	high_hdl	40	All	"covart2d,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	3897	0.0025661	18	5	2	0.63875	-0.074428	0.15853	-0.46948	Neonatal_Diabetes	tg_mgdl_adj_ln	40	control_only	t2d_with_pre_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY	3757	0.010913	65	13	8	0.83113	0.018345	0.086019	0.21327	MODY	tg_mgdl_adj_ln	40	EUR_only	t2d_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	21837	0.00018318	8	4	4	0.0163	0.62719	0.26108	2.4023	Lipodystrophy	tg_mgdl_ln	40	All	"covart2d,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_MODY	3185	0.010047	65	13	7	0.23874	-0.10314	0.087528	-1.1784	MODY	tg_mgdl_adj_ln	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	3781	0.0023803	11	4	1	0.10221	7.0484	4.3119	1.6346	Neonatal_Diabetes	hdl_mgdl	40	control_only	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	9320	0.00032189	8	3	3	0.8028	-6.3437	25.402	-0.24974	Lipodystrophy	ldl_mgdl_adj	40	case_only	t2d_with_pre_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	3897	0.010521	73	16	7	0.13441	-0.11811	0.078886	-1.4972	MODY_Extended	tg_mgdl_adj_ln	40	control_only	t2d_with_pre_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	NA	NA	2	0	0	NA	NA	NA	NA	Lipodystrophy	tg_mgdl_ln	40	control_only	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	14118	0.00021249	2	2	1	0.67904	-0.12824	0.30992	-0.41379	Lipodystrophy	tg_mgdl_ln	40	case_only	t2d_caseonly	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	11233	0.00044512	7	4	3	NA	NA	NA	NA	Lipodystrophy	high_tg	40	case_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
18	58038687	58039422	18:58038687-58039422_Obesity	17633	0.0083366	5	3	0	NA	NA	NA	NA	Obesity	Obese	40	case_only	covart2d	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	7610	0.0055191	55	20	12	0.020529	12.558	5.4199	2.317	MODY_Extended	ldl_mgdl	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	21837	0.0007327	13	10	8	4.79E-05	0.53034	0.13042	4.0663	High_triglycerides	tg_mgdl_adj_ln	40	All	"covart2d_with_pre,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	NA	NA	18	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl_adj	40	EUR_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	3897	0.007185	57	13	6	0.050488	-0.18375	0.09392	-1.9564	MonogenicDM_all	tg_mgdl_ln	40	control_only	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_High_LDL	19178	0.010272	46	35	13	1.16E-09	15.649	2.5702	6.0885	High_LDL	ldl_mgdl	40	All	covart2d	all_vus
multichrs	0	0	multichrs:0-0_MODY	4997	0.0042025	52	13	9	0.46051	-0.087413	0.11843	-0.73807	MODY	tg_mgdl_adj_ln	40	EUR_only	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	3897	0.00051322	7	2	2	0.33034	0.34028	0.34953	0.97354	Lipodystrophy	tg_mgdl_ln	40	control_only	t2d_with_pre_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	9858	0.12224	63	39	14	0.026466	2.277	1.0258	2.2196	High_LDL	ldl_mgdl	40	control_only	covart2d_with_pre	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	11075	0.00018059	8	2	2	0.13396	-14.109	9.4137	-1.4988	Lipodystrophy	hdl_mgdl	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	3185	0.0065934	57	11	6	0.13692	-0.16037	0.10779	-1.4877	MonogenicDM_all	tg_mgdl_adj_ln	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	15523	0.00051536	7	2	1	0.14239	-0.25915	0.17665	-1.467	Lipodystrophy	tg_mgdl_adj_ln	40	control_only	covart2d_with_pre	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	NA	NA	2	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl_adj	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_High_LDL	6880	0.14797	63	22	9	0.24829	-1.5777	1.3665	-1.1546	High_LDL	ldl_mgdl_adj	40	EUR_only	covart2d	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	3987	0.00025082	7	1	1	0.22818	-43.124	35.78	-1.2052	Lipodystrophy	ldl_mgdl	40	EUR_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY	11233	0.0053414	52	26	12	0.84171	0.013874	0.06947	0.19971	MODY	tg_mgdl_adj_ln	40	case_only	"t2d_caseonly,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	38595	0.0071512	55	52	23	0.24167	0.14852	0.12777	1.3708	MODY_Extended	t2d_with_pre	40	All		all_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	14118	0.0065165	57	39	22	0.19114	0.074472	0.056967	1.3073	MonogenicDM_all	tg_mgdl_adj_ln	40	case_only	t2d_with_pre_caseonly	all_vus
8	19797040	19819724	8:19797040-19819724_High_triglycerides	7292	0.21613	5	3	0	6.50E-05	-0.052515	0.013141	-3.9962	High_triglycerides	tg_mgdl_ln	40	EUR_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
