#CHROM	BEGIN	END	MARKER_ID	MARKER	Gene	NS	FRAC_WITH_RARE	NUM_ALL_VARS	NUM_PASS_VARS	NUM_SING_VARS	PVALUE	BETA	SEBETA	ZSTAT	Condition	Trait	age	subset	additional_covariates	type
1	55512320	55527230	1:55512320-55527230_PCSK9	1:55512320-55527230	PCSK9	7610	0.00078844	5	2	1	0.78275	-3.993	14.481	-0.27574	Low_LDL	ldl_mgdl	40	case_only	"covart2d,covarlipidmeds"	non_pathogenic
7	44187429	44192980	7:44187429-44192980_GCK	7:44187429-44192980	GCK	4696	0.00042589	6	2	2	0.95864	-0.0059306	0.11435	-0.051865	MODY	bmi_ln	40	EUR_only	t2d_caseonly	pathogenic
12	121426701	121435443	12:121426701-121435443_HNF1A	12:121426701-121435443	HNF1A	4696	0.00063884	7	3	3	0.33831	-0.089081	0.093024	-0.95761	MODY	bmi_ln	40	EUR_only	t2d_caseonly	pathogenic
17	36093806	36093806	17:36093806-36093806_HNF1B	17:36093806-36093806	HNF1B	NA	NA	1	0	0	NA	NA	NA	NA	MODY	bmi_ln	40	EUR_only	t2d_caseonly	pathogenic
20	43052700	43052700	20:43052700-43052700_HNF4A	20:43052700-43052700	HNF4A	4696	0.00021295	1	1	1	0.64825	-0.073519	0.16115	-0.45622	MODY	bmi_ln	40	EUR_only	t2d_caseonly	pathogenic
13	28494574	28494677	13:28494574-28494677_PDX1	13:28494574-28494677	PDX1	4696	0.00021295	2	1	1	0.91355	-0.017504	0.16122	-0.10857	MODY	bmi_ln	40	EUR_only	t2d_caseonly	pathogenic
2	21229160	21229161	2:21229160-21229161_APOB	2:21229160-21229161	APOB	14551	0.00082469	2	2	0	0.03523	21.668	10.289	2.1059	High_LDL	ldl_mgdl	40	All	"covart2d_with_pre,covarlipidmeds"	pathogenic
19	11200236	11240274	19:11200236-11240274_LDLR	19:11200236-11240274	LDLR	14551	0.0020617	51	14	8	1.12E-11	44.183	6.5019	6.7953	High_LDL	ldl_mgdl	40	All	"covart2d_with_pre,covarlipidmeds"	pathogenic
11	17417461	17417461	11:17417461-17417461_ABCC8	11:17417461-17417461	ABCC8	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
7	44187429	44192980	7:44187429-44192980_GCK	7:44187429-44192980	GCK	NA	NA	6	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
12	121426701	121435443	12:121426701-121435443_HNF1A	12:121426701-121435443	HNF1A	NA	NA	7	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
17	36093806	36093806	17:36093806-36093806_HNF1B	17:36093806-36093806	HNF1B	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
20	43052700	43052700	20:43052700-43052700_HNF4A	20:43052700-43052700	HNF4A	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
11	2182066	2182066	11:2182066-2182066_INS	11:2182066-2182066	INS	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
1	156105812	156106776	1:156105812-156106776_LMNA	1:156105812-156106776	LMNA	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
13	28494574	28494677	13:28494574-28494677_PDX1	13:28494574-28494677	PDX1	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
3	12421431	12475610	3:12421431-12475610_PPARG	3:12421431-12475610	PPARG	NA	NA	6	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
11	17417462	17482160	11:17417462-17482160_ABCC8	11:17417462-17482160	ABCC8	13558	0.00029503	3	2	1	0.95687	0.35471	6.5584	0.054085	MonogenicDM_all	hdl_mgdl	40	case_only	t2d_with_pre_caseonly	non_pathogenic
9	135947060	135947060	9:135947060-135947060_CEL	9:135947060-135947060	CEL	13558	0.00022127	1	1	0	0.062395	-14.105	7.5688	-1.8636	MonogenicDM_all	hdl_mgdl	40	case_only	t2d_with_pre_caseonly	non_pathogenic
7	44185189	44197686	7:44185189-44197686_GCK	7:44185189-44197686	GCK	13558	0.0011064	16	9	5	0.28155	3.6484	3.3879	1.0769	MonogenicDM_all	hdl_mgdl	40	case_only	t2d_with_pre_caseonly	non_pathogenic
12	121416474	121438954	12:121416474-121438954_HNF1A	12:121416474-121438954	HNF1A	13558	0.0020652	28	16	12	0.40319	2.0748	2.482	0.83596	MonogenicDM_all	hdl_mgdl	40	case_only	t2d_with_pre_caseonly	non_pathogenic
17	36070609	36104776	17:36070609-36104776_HNF1B	17:36070609-36104776	HNF1B	13558	0.0014014	11	8	4	0.88174	0.44825	3.013	0.14877	MonogenicDM_all	hdl_mgdl	40	case_only	t2d_with_pre_caseonly	non_pathogenic
20	43042354	43057104	20:43042354-43057104_HNF4A	20:43042354-43057104	HNF4A	13558	0.0005163	5	4	3	0.61583	-2.4884	4.9592	-0.50177	MonogenicDM_all	hdl_mgdl	40	case_only	t2d_with_pre_caseonly	non_pathogenic
11	17408574	17408795	11:17408574-17408795_KCNJ11	11:17408574-17408795	KCNJ11	13558	7.38E-05	4	1	1	0.13386	19.668	13.12	1.4992	MonogenicDM_all	hdl_mgdl	40	case_only	t2d_with_pre_caseonly	non_pathogenic
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	13558	0.00036879	6	4	3	0.19605	7.5839	5.8656	1.2929	MonogenicDM_all	hdl_mgdl	40	case_only	t2d_with_pre_caseonly	non_pathogenic
13	28494327	28498711	13:28494327-28498711_PDX1	13:28494327-28498711	PDX1	13558	0.0044992	5	4	0	0.47209	1.2175	1.6931	0.71911	MonogenicDM_all	hdl_mgdl	40	case_only	t2d_with_pre_caseonly	non_pathogenic
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	13558	7.38E-05	1	1	1	0.52695	-8.2949	13.111	-0.63268	MonogenicDM_all	hdl_mgdl	40	case_only	t2d_with_pre_caseonly	non_pathogenic
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	NA	NA	6	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl_adj	40	control_only	t2d_with_pre_caseonly	non_pathogenic
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl_adj	40	control_only	t2d_with_pre_caseonly	non_pathogenic
11	17417462	17482160	11:17417462-17482160_ABCC8	11:17417462-17482160	ABCC8	11075	0.00027088	3	2	1	0.82789	1.6702	7.6823	0.21741	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
9	135947060	135947060	9:135947060-135947060_CEL	9:135947060-135947060	CEL	11075	0.00018059	1	1	0	0.040022	-19.322	9.4082	-2.0538	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
7	44185189	44197686	7:44185189-44197686_GCK	7:44185189-44197686	GCK	11075	0.0010835	16	8	4	0.10933	6.1525	3.8421	1.6013	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
12	121416474	121438954	12:121416474-121438954_HNF1A	12:121416474-121438954	HNF1A	11075	0.0016253	28	12	9	0.08953	5.3307	3.1393	1.698	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
17	36070609	36104776	17:36070609-36104776_HNF1B	17:36070609-36104776	HNF1B	11075	0.0016253	11	7	3	0.68577	1.271	3.1412	0.40461	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
20	43042354	43057104	20:43042354-43057104_HNF4A	20:43042354-43057104	HNF4A	11075	0.00045147	5	2	1	0.90984	-0.67417	5.9532	-0.11324	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
11	17408574	17408795	11:17408574-17408795_KCNJ11	11:17408574-17408795	KCNJ11	11075	9.03E-05	4	1	1	0.15103	19.115	13.311	1.436	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
13	28494327	28498711	13:28494327-28498711_PDX1	13:28494327-28498711	PDX1	11075	0.0045147	5	4	0	0.67908	0.78536	1.8983	0.41373	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	17339	0.00040371	6	6	5	0.60255	2.6045	5.0015	0.52075	Lipodystrophy	hdl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	17339	5.77E-05	1	1	1	0.54203	-8.0646	13.226	-0.60975	Lipodystrophy	hdl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic
7	44187429	44192980	7:44187429-44192980_GCK	7:44187429-44192980	GCK	17339	0.00028837	6	5	5	0.56541	3.4007	5.9161	0.57483	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	pathogenic
12	121426701	121435443	12:121426701-121435443_HNF1A	12:121426701-121435443	HNF1A	17339	0.00046139	7	6	5	0.249	5.3932	4.6782	1.1528	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	pathogenic
17	36093806	36093806	17:36093806-36093806_HNF1B	17:36093806-36093806	HNF1B	NA	NA	1	0	0	NA	NA	NA	NA	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	pathogenic
20	43052700	43052700	20:43052700-43052700_HNF4A	20:43052700-43052700	HNF4A	17339	5.77E-05	1	1	1	0.1496	-19.057	13.225	-1.441	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	pathogenic
13	28494574	28494677	13:28494574-28494677_PDX1	13:28494574-28494677	PDX1	17339	0.00011535	2	2	2	0.081778	16.279	9.3527	1.7406	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	pathogenic
11	17417462	17482160	11:17417462-17482160_ABCC8	11:17417462-17482160	ABCC8	14418	6.94E-05	2	1	1	0.35422	0.49221	0.53128	0.92647	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
9	135947060	135947060	9:135947060-135947060_CEL	9:135947060-135947060	CEL	14418	0.00013872	1	1	0	0.99159	-0.0039623	0.37577	-0.010545	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
7	44185189	44193001	7:44185189-44193001_GCK	7:44185189-44193001	GCK	14418	0.00097101	14	9	5	0.82821	-0.030834	0.14209	-0.21701	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
12	121416600	121438954	12:121416600-121438954_HNF1A	12:121416600-121438954	HNF1A	14418	0.0016646	23	11	6	0.082732	-0.18847	0.10862	-1.7352	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
17	36070609	36104776	17:36070609-36104776_HNF1B	17:36070609-36104776	HNF1B	14418	0.0014565	9	5	1	0.26192	0.13024	0.11608	1.1219	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
20	43042354	43052694	20:43042354-43052694_HNF4A	20:43042354-43052694	HNF4A	14418	0.00027743	4	1	0	0.91193	-0.029394	0.26577	-0.1106	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
13	28494327	28494372	13:28494327-28494372_PDX1	13:28494327-28494372	PDX1	14418	0.0012484	2	2	0	0.70143	-0.048173	0.12565	-0.3834	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
8	19811679	19811733	8:19811679-19811733_LPL	8:19811679-19811733	LPL	10605	0.00056577	2	2	0	0.1042	1.4482	0.93371	2.6401	High_triglycerides	high_tg_adj	40	control_only	"covart2d_with_pre,covarlipidmeds"	all_vus
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	11233	0.00044512	6	4	3	NA	NA	NA	NA	Lipodystrophy	high_tg_adj	40	case_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	Lipodystrophy	high_tg_adj	40	case_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
7	44185189	44197686	7:44185189-44197686_GCK	7:44185189-44197686	GCK	3074	0.00065062	16	2	2	0.77893	-0.10503	0.3741	-0.28074	MODY	tg_mgdl_adj_ln	40	EUR_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic
12	121416474	121438954	12:121416474-121438954_HNF1A	12:121416474-121438954	HNF1A	3074	0.00097593	28	3	3	0.46414	0.2235	0.30527	0.73214	MODY	tg_mgdl_adj_ln	40	EUR_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic
17	36070609	36104776	17:36070609-36104776_HNF1B	17:36070609-36104776	HNF1B	NA	NA	11	0	0	NA	NA	NA	NA	MODY	tg_mgdl_adj_ln	40	EUR_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic
20	43042354	43057104	20:43042354-43057104_HNF4A	20:43042354-43057104	HNF4A	3074	0.0013012	5	1	0	0.68365	-0.10782	0.26457	-0.40752	MODY	tg_mgdl_adj_ln	40	EUR_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic
13	28494327	28498711	13:28494327-28498711_PDX1	13:28494327-28498711	PDX1	3074	0.009434	5	4	0	0.89472	0.013159	0.099428	0.13235	MODY	tg_mgdl_adj_ln	40	EUR_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic
1	156107470	156107470	1:156107470-156107470_LMNA	1:156107470-156107470	LMNA	11233	0.00017805	1	1	0	0.31269	-0.38285	0.37919	-1.0096	Lipodystrophy	tg_mgdl_adj_ln	40	case_only	"t2d_caseonly,covarlipidmeds"	all_vus
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	Lipodystrophy	tg_mgdl_adj_ln	40	case_only	"t2d_caseonly,covarlipidmeds"	all_vus
2	21230565	21230565	2:21230565-21230565_APOB	2:21230565-21230565	APOB	NA	NA	1	0	0	NA	NA	NA	NA	High_LDL	high_ldl_adj	40	EUR_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
19	11210913	11241961	19:11210913-11241961_LDLR	19:11210913-11241961	LDLR	6592	0.14578	55	19	7	NA	NA	NA	NA	High_LDL	high_ldl_adj	40	EUR_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
1	55505604	55524222	1:55505604-55524222_PCSK9	1:55505604-55524222	PCSK9	6592	0.0021238	7	2	1	NA	NA	NA	NA	High_LDL	high_ldl_adj	40	EUR_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
11	17417461	17417461	11:17417461-17417461_ABCC8	11:17417461-17417461	ABCC8	4997	0.00020012	1	1	1	0.68205	-0.21634	0.52805	-0.40969	Neonatal_Diabetes	tg_mgdl_ln	40	EUR_only	t2d_with_pre_caseonly	pathogenic
17	36093806	36093806	17:36093806-36093806_HNF1B	17:36093806-36093806	HNF1B	NA	NA	1	0	0	NA	NA	NA	NA	Neonatal_Diabetes	tg_mgdl_ln	40	EUR_only	t2d_with_pre_caseonly	pathogenic
11	2182066	2182066	11:2182066-2182066_INS	11:2182066-2182066	INS	NA	NA	1	0	0	NA	NA	NA	NA	Neonatal_Diabetes	tg_mgdl_ln	40	EUR_only	t2d_with_pre_caseonly	pathogenic
1	156107470	156107470	1:156107470-156107470_LMNA	1:156107470-156107470	LMNA	NA	NA	1	0	0	NA	NA	NA	NA	Lipodystrophy	tg_mgdl_ln	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	Lipodystrophy	tg_mgdl_ln	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
11	17417461	17417461	11:17417461-17417461_ABCC8	11:17417461-17417461	ABCC8	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
7	44187429	44192980	7:44187429-44192980_GCK	7:44187429-44192980	GCK	NA	NA	6	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
12	121426701	121435443	12:121426701-121435443_HNF1A	12:121426701-121435443	HNF1A	NA	NA	7	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
17	36093806	36093806	17:36093806-36093806_HNF1B	17:36093806-36093806	HNF1B	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
20	43052700	43052700	20:43052700-43052700_HNF4A	20:43052700-43052700	HNF4A	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
11	2182066	2182066	11:2182066-2182066_INS	11:2182066-2182066	INS	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
1	156105812	156106776	1:156105812-156106776_LMNA	1:156105812-156106776	LMNA	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
13	28494574	28494677	13:28494574-28494677_PDX1	13:28494574-28494677	PDX1	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
3	12421431	12475610	3:12421431-12475610_PPARG	3:12421431-12475610	PPARG	NA	NA	6	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
11	17417462	17482160	11:17417462-17482160_ABCC8	11:17417462-17482160	ABCC8	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	all_vus
9	135947060	135947060	9:135947060-135947060_CEL	9:135947060-135947060	CEL	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	all_vus
7	44185189	44193001	7:44185189-44193001_GCK	7:44185189-44193001	GCK	4154	0.0007222	14	3	3	0.53694	-15.805	25.594	-0.6175	MonogenicDM_all	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	all_vus
12	121416600	121438954	12:121416600-121438954_HNF1A	12:121416600-121438954	HNF1A	4154	0.0012037	23	4	3	0.85521	3.6181	19.827	0.18249	MonogenicDM_all	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	all_vus
17	36070609	36104776	17:36070609-36104776_HNF1B	17:36070609-36104776	HNF1B	NA	NA	9	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	all_vus
20	43042354	43052694	20:43042354-43052694_HNF4A	20:43042354-43052694	HNF4A	4154	0.00096293	4	1	0	0.008739	58.108	22.15	2.6233	MonogenicDM_all	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	all_vus
1	156107470	156107470	1:156107470-156107470_LMNA	1:156107470-156107470	LMNA	4154	0.00024073	1	1	1	0.1774	-59.76	44.299	-1.349	MonogenicDM_all	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	all_vus
13	28494327	28494372	13:28494327-28494372_PDX1	13:28494327-28494372	PDX1	4154	0.0014444	2	2	0	0.77446	-5.1982	18.14	-0.28656	MonogenicDM_all	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	all_vus
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	all_vus
11	17417461	17417461	11:17417461-17417461_ABCC8	11:17417461-17417461	ABCC8	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
7	44187429	44192980	7:44187429-44192980_GCK	7:44187429-44192980	GCK	NA	NA	6	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
12	121426701	121435443	12:121426701-121435443_HNF1A	12:121426701-121435443	HNF1A	NA	NA	7	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
17	36093806	36093806	17:36093806-36093806_HNF1B	17:36093806-36093806	HNF1B	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
20	43052700	43052700	20:43052700-43052700_HNF4A	20:43052700-43052700	HNF4A	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
11	2182066	2182066	11:2182066-2182066_INS	11:2182066-2182066	INS	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
1	156105812	156106776	1:156105812-156106776_LMNA	1:156105812-156106776	LMNA	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
13	28494574	28494677	13:28494574-28494677_PDX1	13:28494574-28494677	PDX1	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
3	12421431	12475610	3:12421431-12475610_PPARG	3:12421431-12475610	PPARG	NA	NA	6	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	control_only	t2d_with_pre_caseonly	pathogenic
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	3987	0.00025082	6	1	1	0.22818	-43.124	35.78	-1.2052	Lipodystrophy	ldl_mgdl	40	EUR_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl	40	EUR_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
11	17417461	17417461	11:17417461-17417461_ABCC8	11:17417461-17417461	ABCC8	7610	0.00013141	1	1	1	0.16483	59.658	42.946	1.3892	MonogenicDM_all	ldl_mgdl_adj	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
7	44187429	44192980	7:44187429-44192980_GCK	7:44187429-44192980	GCK	7610	0.00026281	6	2	2	0.16945	-41.727	30.367	-1.3741	MonogenicDM_all	ldl_mgdl_adj	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
12	121426701	121435443	12:121426701-121435443_HNF1A	12:121426701-121435443	HNF1A	7610	0.00039422	7	3	3	0.99767	0.07247	24.816	0.0029203	MonogenicDM_all	ldl_mgdl_adj	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
17	36093806	36093806	17:36093806-36093806_HNF1B	17:36093806-36093806	HNF1B	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl_adj	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
20	43052700	43052700	20:43052700-43052700_HNF4A	20:43052700-43052700	HNF4A	7610	0.00013141	1	1	1	0.64285	-19.916	42.948	-0.46373	MonogenicDM_all	ldl_mgdl_adj	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
11	2182066	2182066	11:2182066-2182066_INS	11:2182066-2182066	INS	7610	0.00013141	1	1	1	0.73897	14.323	42.983	0.33323	MonogenicDM_all	ldl_mgdl_adj	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
1	156105812	156106776	1:156105812-156106776_LMNA	1:156105812-156106776	LMNA	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl_adj	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
13	28494574	28494677	13:28494574-28494677_PDX1	13:28494574-28494677	PDX1	7610	0.00026281	2	2	2	0.23452	36.108	30.371	1.1889	MonogenicDM_all	ldl_mgdl_adj	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
3	12421431	12475610	3:12421431-12475610_PPARG	3:12421431-12475610	PPARG	7610	0.00013141	6	1	1	0.72146	-15.309	42.941	-0.35652	MonogenicDM_all	ldl_mgdl_adj	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
1	156105812	156106776	1:156105812-156106776_LMNA	1:156105812-156106776	LMNA	NA	NA	2	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
3	12421431	12475610	3:12421431-12475610_PPARG	3:12421431-12475610	PPARG	9771	0.00010234	6	1	1	0.6521	-16.143	35.804	-0.45086	Lipodystrophy	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
11	17417462	17482160	11:17417462-17482160_ABCC8	11:17417462-17482160	ABCC8	18415	0.00010861	2	2	2	0.038247	-0.24771	0.11953	-2.0723	Neonatal_Diabetes	bmi_ln	40	All	t2d_caseonly	all_vus
17	36070609	36104776	17:36070609-36104776_HNF1B	17:36070609-36104776	HNF1B	18415	0.0014662	9	9	3	0.26524	0.036295	0.032577	1.1141	Neonatal_Diabetes	bmi_ln	40	All	t2d_caseonly	all_vus
1	156105812	156106776	1:156105812-156106776_LMNA	1:156105812-156106776	LMNA	10605	9.43E-05	2	1	1	0.11716	2.3323	2.3132	2.4549	Lipodystrophy	high_tg_adj	40	control_only	"covart2d_with_pre,covarlipidmeds"	pathogenic
3	12421431	12475610	3:12421431-12475610_PPARG	3:12421431-12475610	PPARG	10605	9.43E-05	6	1	1	0.48331	1.2969	2.3166	0.49138	Lipodystrophy	high_tg_adj	40	control_only	"covart2d_with_pre,covarlipidmeds"	pathogenic
2	21229160	21229161	2:21229160-21229161_APOB	2:21229160-21229161	APOB	6880	0.0005814	2	1	0	NA	NA	NA	NA	High_LDL	high_ldl_adj	40	EUR_only	covart2d_with_pre	pathogenic
19	11200236	11240274	19:11200236-11240274_LDLR	19:11200236-11240274	LDLR	6880	0.0013081	51	7	6	NA	NA	NA	NA	High_LDL	high_ldl_adj	40	EUR_only	covart2d_with_pre	pathogenic
7	44185189	44197686	7:44185189-44197686_GCK	7:44185189-44197686	GCK	11919	0.0010068	16	9	6	0.7869	3.4194	12.648	0.27035	MODY	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	non_pathogenic
