#CHROM	BEGIN	END	MARKER_ID	NS	FRAC_WITH_RARE	NUM_ALL_VARS	NUM_PASS_VARS	NUM_SING_VARS	PVALUE	BETA	SEBETA	ZSTAT	Condition	Trait	age	subset	additional_covariates	type
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.19204	2	2	1	2.70E-54	-0.09179	0.005906	-15.542	High_triglycerides	tg_mgdl_ln	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0010709	3	3	2	1.47E-10	-33.212	5.1812	-6.4101	Low_LDL	ldl_mgdl	40	All	covart2d	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.00030195	5	5	1	0.83743	0.029816	0.14531	0.20519	Lipodystrophy	tg_mgdl_ln	40	All	covart2d_with_pre	non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_High_LDL	36419	0.13806	16	16	6	0.70806	0.017428	0.046439	0.14022	High_LDL	high_ldl_adj	40	All	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	6777	0.018592	15	7	4	0.39722	-2.4335	2.8743	-0.84666	MODY_Extended	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	6777	0.01815	14	6	4	0.5787	-1.8376	3.3093	-0.55531	MODY	ldl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_High_LDL	36419	0.13806	16	16	6	0.18616	0.078109	0.058468	1.7478	High_LDL	high_ldl	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_High_LDL	36419	0.13806	16	16	6	0.39384	-0.42182	0.49469	-0.85269	High_LDL	ldl_mgdl_adj	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
chr16	56962097	56983406	chr16:56962097-56983406_High_HDL	34561	0.00043402	5	5	0	0.00016376	2.1805	0.66046	14.207	High_HDL	high_hdl	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	6779	0.018587	15	7	4	0.051909	0.08871	0.045627	1.9442	MODY_Extended	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr16	56962097	56983406	chr16:56962097-56983406_High_HDL	34561	0.00043402	5	5	0	1.74E-07	18.014	3.4469	5.2262	High_HDL	hdl_mgdl	40	All	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	2469	0.017011	20	6	4	0.12011	0.12662	0.081437	1.5548	MonogenicDM_all	tg_mgdl_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	2625	0.00038095	5	1	1	0.85527	0.033259	0.18232	0.18242	Lipodystrophy	bmi_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.00030195	5	5	1	0.92713	-0.065939	0.75797	0.0083635	Lipodystrophy	high_tg_adj	40	All	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	6777	0.018887	20	9	6	0.42208	-2.6054	3.2452	-0.80287	MonogenicDM_all	ldl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.19204	2	2	1	5.46E-57	-0.095354	0.0059832	-15.937	High_triglycerides	tg_mgdl_adj_ln	40	All	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	6779	0.018587	15	7	4	0.044228	0.089767	0.044609	2.0123	MODY_Extended	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.19204	2	2	1	2.24E-54	-0.093436	0.0060072	-15.554	High_triglycerides	tg_mgdl_adj_ln	40	All	covart2d	non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_High_LDL	36419	0.13806	16	16	6	0.50238	-0.3426	0.51076	-0.67075	High_LDL	ldl_mgdl_adj	40	All	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	2625	0.00038095	3	1	1	0.43072	-0.14384	0.18253	-0.78808	Neonatal_Diabetes	bmi_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	6779	0.00044254	3	1	0	0.23058	0.35116	0.29288	1.199	Neonatal_Diabetes	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.19204	2	2	1	0	-0.37547	0.034279	128.5	High_triglycerides	high_tg	40	All	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	6777	0.00044267	3	1	0	0.77419	5.2947	18.454	0.28691	Neonatal_Diabetes	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0010709	3	3	2	0.082077	4.0642	1.2946	3.0233	Low_LDL	low_ldl_adj	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	2342	0.017506	20	6	4	0.70823	0.74178	1.9819	0.37428	MonogenicDM_all	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	2342	0.00042699	3	1	1	0.18177	-16.806	12.582	-1.3357	Neonatal_Diabetes	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	2468	0.00040519	5	1	1	0.82742	-8.9348	40.978	-0.21804	Lipodystrophy	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr16	56962097	56983406	chr16:56962097-56983406_High_HDL	34561	0.00043402	5	5	0	4.23E-07	17.299	3.4193	5.0593	High_HDL	hdl_mgdl	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	38566	0.00033708	3	3	0	0.61881	0.4596	0.90625	0.24755	Neonatal_Diabetes	t2d	40	All		non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0010709	3	3	2	0.074997	4.2124	1.2943	3.1701	Low_LDL	low_ldl_adj	40	All	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	2468	0.016613	15	5	3	0.6191	-3.212	6.4602	-0.49719	MODY_Extended	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	6777	0.018592	15	7	4	0.44392	-2.6283	3.4328	-0.76564	MODY_Extended	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	2469	0.00040502	5	1	1	0.39471	-0.4451	0.52288	-0.85125	Lipodystrophy	tg_mgdl_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.00030195	5	5	1	0.92891	0.064865	0.75528	0.007959	Lipodystrophy	high_tg	40	All	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0010709	3	3	2	5.10E-12	-39.281	5.6887	-6.9051	Low_LDL	ldl_mgdl_adj	40	All	covart2d	non_pathogenic_no_vus
chr16	56962097	56983406	chr16:56962097-56983406_High_HDL	34561	0.00043402	5	5	0	0.00020189	2.1427	0.65853	13.813	High_HDL	high_hdl	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0010709	3	3	2	0.1796	2.7797	1.4546	1.801	Low_LDL	low_ldl	40	All	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	2342	0.017506	20	6	4	0.76266	0.60226	1.9941	0.30203	MonogenicDM_all	hdl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	2625	0.017905	14	4	2	0.80516	0.0066256	0.026857	0.24669	MODY	bmi_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0010709	3	3	2	0.077784	4.1573	1.3013	3.1106	Low_LDL	low_ldl_adj	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0010709	3	3	2	2.69E-11	-36.949	5.5438	-6.6649	Low_LDL	ldl_mgdl_adj	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	6447	0.018613	15	7	4	0.96744	0.04907	1.202	0.040822	MODY_Extended	hdl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	7148	0.018607	15	7	4	0.52975	0.0099617	0.015852	0.62842	MODY_Extended	bmi_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	2342	0.00042699	5	1	1	0.21616	15.546	12.566	1.2371	Lipodystrophy	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	38566	0.016751	20	20	11	0.40637	0.127	0.15045	0.68939	MonogenicDM_all	t2d	40	All		non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	7148	0.0004197	3	1	0	0.87418	0.016551	0.10452	0.15836	Neonatal_Diabetes	bmi_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	2469	0.016606	15	5	3	0.075736	0.14855	0.083609	1.7767	MODY_Extended	tg_mgdl_adj_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	7148	0.018886	20	9	6	0.58465	0.0086017	0.015736	0.54663	MonogenicDM_all	bmi_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	2468	0.00040519	3	1	1	0.81751	-8.0543	34.902	-0.23077	Neonatal_Diabetes	ldl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	6447	0.018148	14	6	4	0.89387	0.15961	1.1964	0.13341	MODY	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr16	56962097	56983406	chr16:56962097-56983406_High_HDL	34561	0.00043402	5	5	0	3.71E-07	17.414	3.4249	5.0844	High_HDL	hdl_mgdl	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_High_LDL	36419	0.13806	16	16	6	0.38219	-0.40648	0.46515	-0.87387	High_LDL	ldl_mgdl	40	All	covart2d	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.00030195	5	5	1	0.96759	-0.029271	0.75503	0.0016513	Lipodystrophy	high_tg_adj	40	All	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.19204	2	2	1	0	-0.3688	0.032828	134.33	High_triglycerides	high_tg_adj	40	All	covart2d	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	38566	0.00031115	5	5	1	0.43943	0.74309	0.91411	0.59776	Lipodystrophy	t2d	40	All		non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	6779	0.00029503	5	2	2	0.065034	-0.64554	0.34983	-1.8453	Lipodystrophy	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	2342	0.00042699	3	1	1	0.15874	-17.846	12.659	-1.4098	Neonatal_Diabetes	hdl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_High_LDL	36419	0.13806	16	16	6	0.19782	0.075961	0.058387	1.6584	High_LDL	high_ldl	40	All	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	6779	0.00044254	3	1	0	0.46014	0.21111	0.2858	0.73865	Neonatal_Diabetes	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	2468	0.017018	20	6	4	0.31141	-5.4974	5.4296	-1.0125	MonogenicDM_all	ldl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	6777	0.018887	20	9	6	0.34346	-2.702	2.852	-0.94741	MonogenicDM_all	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	6777	0.00044267	3	1	0	0.72389	7.7862	22.04	0.35328	Neonatal_Diabetes	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_High_LDL	36419	0.13806	16	16	6	0.47267	-0.31815	0.44302	-0.71815	High_LDL	ldl_mgdl	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.19204	2	2	1	1.01E-54	-0.092338	0.0059171	-15.605	High_triglycerides	tg_mgdl_ln	40	All	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	38566	0.016751	20	20	11	0.083807	0.17463	0.099545	2.9895	MonogenicDM_all	t2d_with_pre	40	All		non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0010709	3	3	2	6.30E-12	-39.129	5.6916	-6.8749	Low_LDL	ldl_mgdl_adj	40	All	covart2d_with_pre	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.00030195	5	5	1	0.96396	0.033069	0.76176	0.0020419	Lipodystrophy	high_tg_adj	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	2625	0.018667	20	6	4	0.87726	0.0040651	0.026318	0.15446	MonogenicDM_all	bmi_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	6777	0.00029512	5	2	2	0.41909	-21.803	26.982	-0.80805	Lipodystrophy	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	6777	0.018887	20	9	6	0.38886	-2.9353	3.4062	-0.86174	MonogenicDM_all	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	2468	0.016613	15	5	3	0.45508	-3.7785	5.0576	-0.74709	MODY_Extended	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	2468	0.016613	15	5	3	0.34337	-5.2071	5.4945	-0.9477	MODY_Extended	ldl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	2469	0.00040502	5	1	1	0.38104	-0.458	0.52275	-0.87614	Lipodystrophy	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.00030195	5	5	1	0.90134	0.09016	0.75382	0.015368	Lipodystrophy	high_tg	40	All	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	2469	0.016201	14	4	2	0.12243	0.12882	0.083367	1.5452	MODY	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.00030195	5	5	1	0.81463	0.034137	0.1456	0.23446	Lipodystrophy	tg_mgdl_ln	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	6779	0.00029503	5	2	2	0.073263	-0.62815	0.35064	-1.7915	Lipodystrophy	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.00030195	5	5	1	0.81463	0.034137	0.1456	0.23446	Lipodystrophy	tg_mgdl_adj_ln	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	6779	0.018587	15	7	4	0.042646	0.090236	0.044505	2.0275	MODY_Extended	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	2469	0.016201	14	4	2	0.11811	0.13036	0.08339	1.5633	MODY	tg_mgdl_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.19204	2	2	1	0	-0.38156	0.0344	131.82	High_triglycerides	high_tg	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	6777	0.00044267	3	1	0	0.43405	-16.421	20.99	-0.78233	Neonatal_Diabetes	ldl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	6777	0.018887	20	9	6	0.38865	-2.9651	3.4393	-0.86212	MonogenicDM_all	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	6447	0.00031022	5	2	2	0.41987	7.3134	9.0658	0.8067	Lipodystrophy	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	2469	0.017011	20	6	4	0.12622	0.12455	0.08142	1.5297	MonogenicDM_all	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	6779	0.018144	14	6	4	0.053022	0.087144	0.045034	1.9351	MODY	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	38566	0.016439	15	15	10	0.083717	0.17608	0.10034	2.9912	MODY_Extended	t2d_with_pre	40	All		non_pathogenic_no_vus
chr16	56962097	56983406	chr16:56962097-56983406_High_HDL	34561	0.00043402	5	5	0	0.00012709	2.2187	0.66233	14.684	High_HDL	high_hdl	40	All	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	2469	0.017011	20	6	4	0.12622	0.12455	0.08142	1.5297	MonogenicDM_all	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	2342	0.017079	15	5	3	0.90223	0.24799	2.0185	0.12286	MODY_Extended	hdl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	6779	0.00044254	3	1	0	0.37506	0.25403	0.28637	0.88709	Neonatal_Diabetes	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	6779	0.00044254	3	1	0	0.46014	0.21111	0.2858	0.73865	Neonatal_Diabetes	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	2468	0.00040519	5	1	1	0.92644	-3.8367	41.553	-0.092332	Lipodystrophy	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic_no_vus
