#CHROM	BEGIN	END	MARKER_ID	MARKER	Gene	NS	FRAC_WITH_RARE	NUM_ALL_VARS	NUM_PASS_VARS	NUM_SING_VARS	PVALUE	BETA	SEBETA	ZSTAT	Condition	Trait	age	subset	additional_covariates	type
chr11	17404552	17412716	chr11:17404552-17412716_ABCC8	chr11:17404552-17412716	ABCC8	NA	NA	2	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr11	17387532	17387532	"chr11:17387532-17387532_ABCC8,KCNJ11"	chr11:17387532-17387532	"ABCC8,KCNJ11"	NA	NA	1	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr17	37705017	37744785	chr17:37705017-37744785_HNF1B	chr17:37705017-37744785	HNF1B	NA	NA	6	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	2468	0.00040519	1	1	1	0.95455	1.8313	32.126	0.057005	Neonatal_Diabetes	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr11	17387211	17387211	chr11:17387211-17387211_KCNJ11	chr11:17387211-17387211	KCNJ11	NA	NA	1	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	38566	0.0002593	8	8	6	3.08E-08	3.7007	0.6905	30.657	MODY	t2d	40	All		pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	38566	0.00012965	5	5	5	0.023153	2.1929	0.93684	5.157	MODY	t2d	40	All		pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	38566	2.59E-05	1	1	1	0.3698	1.7254	2.3109	0.80434	MODY	t2d	40	All		pathogenic
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	2469	0.0012151	6	2	1	0.039403	0.62264	0.3021	2.0611	Lipodystrophy	tg_mgdl_ln	40	All	t2d_caseonly	non_pathogenic
chr2	21006288	21006289	chr2:21006288-21006289_APOB	chr2:21006288-21006289	APOB	36419	0.00074137	2	2	1	6.18E-11	38.97	5.9575	6.5413	High_LDL	ldl_mgdl	40	All	"covart2d_with_pre,covarlipidmeds"	pathogenic
chr19	11100272	11120442	chr19:11100272-11120442_LDLR	chr19:11100272-11120442	LDLR	36419	0.0015651	35	32	19	1.96E-15	32.643	4.1073	7.9475	High_LDL	ldl_mgdl	40	All	"covart2d_with_pre,covarlipidmeds"	pathogenic
chr11	17404552	17412716	chr11:17404552-17412716_ABCC8	chr11:17404552-17412716	ABCC8	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr11	17387532	17387532	"chr11:17387532-17387532_ABCC8,KCNJ11"	chr11:17387532-17387532	"ABCC8,KCNJ11"	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	2342	0.0021349	9	4	3	0.059158	10.624	5.6271	1.8879	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr12	120978797	121001097	chr12:120978797-121001097_HNF1A	chr12:120978797-121001097	HNF1A	2342	0.0021349	29	4	3	0.11354	8.9009	5.6226	1.5831	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr17	37705017	37744785	chr17:37705017-37744785_HNF1B	chr17:37705017-37744785	HNF1B	NA	NA	6	0	0	NA	NA	NA	NA	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr20	44413714	44424370	chr20:44413714-44424370_HNF4A	chr20:44413714-44424370	HNF4A	2342	0.0025619	11	3	2	0.24534	-5.9825	5.1483	-1.162	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	2342	0.00042699	1	1	1	0.18177	-16.806	12.582	-1.3357	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr11	17387211	17387211	chr11:17387211-17387211_KCNJ11	chr11:17387211-17387211	KCNJ11	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr13	27920190	27924574	chr13:27920190-27924574_PDX1	chr13:27920190-27924574	PDX1	2342	0.019641	5	4	1	0.9687	0.073535	1.8736	0.039248	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	6447	0.00077555	6	3	2	0.9553	-0.32727	5.8391	-0.056049	Lipodystrophy	hdl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	6447	0.0015511	8	8	6	0.031545	8.8769	4.1276	2.1506	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	6447	0.00046533	5	3	3	0.23755	8.8913	7.5271	1.1813	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	pathogenic
chr11	17404552	17404552	chr11:17404552-17404552_ABCC8	chr11:17404552-17404552	ABCC8	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	6779	0.0016227	7	5	1	0.46664	-0.10869	0.1493	-0.72801	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
chr12	120978797	120999604	chr12:120978797-120999604_HNF1A	chr12:120978797-120999604	HNF1A	6779	0.0013276	23	8	7	0.60145	-0.086307	0.16523	-0.52234	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
chr17	37731634	37744785	chr17:37731634-37744785_HNF1B	chr17:37731634-37744785	HNF1B	NA	NA	4	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
chr20	44413714	44424123	chr20:44413714-44424123_HNF4A	chr20:44413714-44424123	HNF4A	6779	0.0023602	9	5	3	0.97636	-0.0036737	0.12395	-0.029638	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
chr13	27920190	27920235	chr13:27920190-27920235_PDX1	chr13:27920190-27920235	PDX1	6779	0.0036879	2	2	0	0.36877	-0.084241	0.093722	-0.89885	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
chr1	156138749	156138749	chr1:156138749-156138749_LMNA	chr1:156138749-156138749	LMNA	6777	0.00014756	1	1	1	0.78656	8.6541	31.959	0.27079	Lipodystrophy	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr3	12416865	12417037	chr3:12416865-12417037_PPARG	chr3:12416865-12417037	PPARG	NA	NA	2	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr11	17404552	17404552	chr11:17404552-17404552_ABCC8	chr11:17404552-17404552	ABCC8	NA	NA	1	0	0	NA	NA	NA	NA	Neonatal_Diabetes	bmi_ln	40	All	t2d_caseonly	all_vus
chr17	37731634	37744785	chr17:37731634-37744785_HNF1B	chr17:37731634-37744785	HNF1B	NA	NA	4	0	0	NA	NA	NA	NA	Neonatal_Diabetes	bmi_ln	40	All	t2d_caseonly	all_vus
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	6777	0.0019183	9	7	3	0.11892	-16.674	10.692	-1.5595	MODY	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	non_pathogenic
chr12	120978797	121001097	chr12:120978797-121001097_HNF1A	chr12:120978797-121001097	HNF1A	6777	0.0019183	29	11	9	0.66356	-4.6569	10.705	-0.43502	MODY	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	non_pathogenic
chr17	37705017	37744785	chr17:37705017-37744785_HNF1B	chr17:37705017-37744785	HNF1B	NA	NA	6	0	0	NA	NA	NA	NA	MODY	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	non_pathogenic
chr20	44413714	44424370	chr20:44413714-44424370_HNF4A	chr20:44413714-44424370	HNF4A	6777	0.0023609	11	5	3	0.80615	2.3677	9.6483	0.2454	MODY	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	non_pathogenic
chr13	27920190	27924574	chr13:27920190-27924574_PDX1	chr13:27920190-27924574	PDX1	6777	0.021248	5	4	0	0.82507	-0.7101	3.2126	-0.22103	MODY	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	non_pathogenic
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	6447	0.0017062	7	5	1	0.32925	3.8381	3.9337	0.9757	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	all_vus
chr12	120978797	120999604	chr12:120978797-120999604_HNF1A	chr12:120978797-120999604	HNF1A	6447	0.001396	23	8	7	0.33873	-4.1662	4.3545	-0.95675	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	all_vus
chr17	37731634	37744785	chr17:37731634-37744785_HNF1B	chr17:37731634-37744785	HNF1B	NA	NA	4	0	0	NA	NA	NA	NA	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	all_vus
chr20	44413714	44424123	chr20:44413714-44424123_HNF4A	chr20:44413714-44424123	HNF4A	6447	0.0023267	9	5	3	0.068245	-6.149	3.3717	-1.8237	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	all_vus
chr13	27920190	27920235	chr13:27920190-27920235_PDX1	chr13:27920190-27920235	PDX1	6447	0.0037227	2	2	0	0.36343	2.2859	2.5149	0.90891	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	all_vus
chr11	17404552	17404552	chr11:17404552-17404552_ABCC8	chr11:17404552-17404552	ABCC8	NA	NA	1	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl	40	All	t2d_with_pre_caseonly	all_vus
chr17	37731634	37744785	chr17:37731634-37744785_HNF1B	chr17:37731634-37744785	HNF1B	NA	NA	4	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl	40	All	t2d_with_pre_caseonly	all_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	36430	0.001098	6	6	1	0.26386	0.085031	0.076101	1.1173	Lipodystrophy	tg_mgdl_ln	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
chr1	156137679	156137679	chr1:156137679-156137679_LMNA	chr1:156137679-156137679	LMNA	38566	0.00080382	1	1	0	0.24408	-0.62065	0.58454	1.3569	Lipodystrophy	t2d_with_pre	40	All		all_vus
chr11	116790235	116790235	chr11:116790235-116790235_APOA5	chr11:116790235-116790235	APOA5	36430	2.75E-05	1	1	1	0.14069	2.1847	2.3098	2.1704	High_triglycerides	high_tg	40	All	covart2d_with_pre	non_pathogenic
chr8	19954222	19962213	chr8:19954222-19962213_LPL	chr8:19954222-19962213	LPL	36430	0.19292	3	3	1	0	-0.37591	0.034199	129.3	High_triglycerides	high_tg	40	All	covart2d_with_pre	non_pathogenic
chr1	156137679	156137679	chr1:156137679-156137679_LMNA	chr1:156137679-156137679	LMNA	36430	0.00079605	1	1	0	0.26083	0.50047	0.43589	1.2643	Lipodystrophy	high_tg_adj	40	All	"covart2d_with_pre,covarlipidmeds"	all_vus
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	2342	0.0029889	8	5	3	0.0051224	13.399	4.7821	2.8019	MODY	hdl_mgdl	40	All	t2d_caseonly	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	2342	0.00085397	5	2	2	0.20452	11.367	8.9567	1.2691	MODY	hdl_mgdl	40	All	t2d_caseonly	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MODY	hdl_mgdl	40	All	t2d_caseonly	pathogenic
chr11	17404552	17412716	chr11:17404552-17412716_ABCC8	chr11:17404552-17412716	ABCC8	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
chr11	17387532	17387532	"chr11:17387532-17387532_ABCC8,KCNJ11"	chr11:17387532-17387532	"ABCC8,KCNJ11"	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	6779	0.0019177	9	7	3	0.43235	-0.10787	0.13737	-0.78523	MODY_Extended	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
chr12	120978797	121001097	chr12:120978797-121001097_HNF1A	chr12:120978797-121001097	HNF1A	6779	0.0019177	29	11	9	0.20163	-0.17558	0.13749	-1.277	MODY_Extended	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
chr17	37705017	37744785	chr17:37705017-37744785_HNF1B	chr17:37705017-37744785	HNF1B	NA	NA	6	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
chr20	44413714	44424370	chr20:44413714-44424370_HNF4A	chr20:44413714-44424370	HNF4A	6779	0.0023602	11	5	3	0.97636	-0.0036737	0.12395	-0.029638	MODY_Extended	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	6779	0.00044254	1	1	0	0.46014	0.21111	0.2858	0.73865	MODY_Extended	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
chr11	17387211	17387211	chr11:17387211-17387211_KCNJ11	chr11:17387211-17387211	KCNJ11	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
chr13	27920190	27924574	chr13:27920190-27924574_PDX1	chr13:27920190-27924574	PDX1	6779	0.021242	5	4	0	0.13923	0.061008	0.041254	1.4788	MODY_Extended	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
chr11	17404552	17412716	chr11:17404552-17412716_ABCC8	chr11:17404552-17412716	ABCC8	NA	NA	2	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr11	17387532	17387532	"chr11:17387532-17387532_ABCC8,KCNJ11"	chr11:17387532-17387532	"ABCC8,KCNJ11"	NA	NA	1	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr17	37705017	37744785	chr17:37705017-37744785_HNF1B	chr17:37705017-37744785	HNF1B	NA	NA	6	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	2468	0.00040519	1	1	1	0.95569	2.2801	41.032	0.055567	Neonatal_Diabetes	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr11	17387211	17387211	chr11:17387211-17387211_KCNJ11	chr11:17387211-17387211	KCNJ11	NA	NA	1	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr2	21006288	21006289	chr2:21006288-21006289_APOB	chr2:21006288-21006289	APOB	36419	0.00074137	2	2	1	2.18E-14	52.236	6.8346	7.6429	High_LDL	ldl_mgdl_adj	40	All	covart2d	pathogenic
chr19	11100272	11120442	chr19:11100272-11120442_LDLR	chr19:11100272-11120442	LDLR	36419	0.0015651	35	32	19	1.08E-31	55.116	4.7005	11.725	High_LDL	ldl_mgdl_adj	40	All	covart2d	pathogenic
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	36430	0.001098	6	6	1	0.51159	0.247	0.37356	0.43082	Lipodystrophy	high_tg_adj	40	All	covart2d	non_pathogenic
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	36430	0.001098	6	6	1	0.28894	0.40396	0.37338	1.1245	Lipodystrophy	high_tg	40	All	"covart2d,covarlipidmeds"	non_pathogenic
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	2468	0.0028363	8	5	3	0.18788	-20.723	15.732	-1.3172	MODY	ldl_mgdl_adj	40	All	t2d_caseonly	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	2468	0.00081037	5	2	2	0.13578	-43.903	29.422	-1.4922	MODY	ldl_mgdl_adj	40	All	t2d_caseonly	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MODY	ldl_mgdl_adj	40	All	t2d_caseonly	pathogenic
chr2	21006629	21006629	chr2:21006629-21006629_APOB	chr2:21006629-21006629	APOB	36419	5.49E-05	1	1	0	0.020012	-58.436	25.121	-2.3262	Low_LDL	ldl_mgdl_adj	40	All	covart2d	all_vus
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	7148	0.001399	8	8	6	0.046004	-0.11433	0.05729	-1.9957	MonogenicDM_all	bmi_ln	40	All	t2d_with_pre_caseonly	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	7148	0.0004197	5	3	3	0.17426	-0.14196	0.10448	-1.3588	MonogenicDM_all	bmi_ln	40	All	t2d_with_pre_caseonly	pathogenic
chr1	156138749	156138749	chr1:156138749-156138749_LMNA	chr1:156138749-156138749	LMNA	7148	0.0001399	1	1	1	0.62333	0.088927	0.18105	0.49116	MonogenicDM_all	bmi_ln	40	All	t2d_with_pre_caseonly	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	All	t2d_with_pre_caseonly	pathogenic
chr3	12416865	12417037	chr3:12416865-12417037_PPARG	chr3:12416865-12417037	PPARG	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	All	t2d_with_pre_caseonly	pathogenic
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	2342	0.0029889	8	5	3	0.0051224	13.399	4.7821	2.8019	MODY_Extended	hdl_mgdl	40	All	t2d_caseonly	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	2342	0.00085397	5	2	2	0.20452	11.367	8.9567	1.2691	MODY_Extended	hdl_mgdl	40	All	t2d_caseonly	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	hdl_mgdl	40	All	t2d_caseonly	pathogenic
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	6777	0.0014756	8	8	6	0.033536	-25.676	12.077	-2.126	MonogenicDM_all	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	6777	0.00044267	5	3	3	0.024027	-49.703	22.02	-2.2572	MonogenicDM_all	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr1	156138749	156138749	chr1:156138749-156138749_LMNA	chr1:156138749-156138749	LMNA	6777	0.00014756	1	1	1	0.7407	12.632	38.169	0.33094	MonogenicDM_all	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr3	12416865	12417037	chr3:12416865-12417037_PPARG	chr3:12416865-12417037	PPARG	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	2625	0.0026667	8	5	3	0.0086592	-0.18115	0.068952	-2.6272	MODY	bmi_ln	40	All	t2d_caseonly	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	2625	0.0007619	5	2	2	0.26612	-0.14359	0.1291	-1.1123	MODY	bmi_ln	40	All	t2d_caseonly	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MODY	bmi_ln	40	All	t2d_caseonly	pathogenic
chr11	17404552	17412716	chr11:17404552-17412716_ABCC8	chr11:17404552-17412716	ABCC8	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr11	17387532	17387532	"chr11:17387532-17387532_ABCC8,KCNJ11"	chr11:17387532-17387532	"ABCC8,KCNJ11"	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	2469	0.0020251	9	4	3	0.88922	0.032627	0.23421	0.1393	MonogenicDM_all	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr12	120978797	121001097	chr12:120978797-121001097_HNF1A	chr12:120978797-121001097	HNF1A	2469	0.0020251	29	4	3	0.076026	-0.41504	0.23383	-1.775	MonogenicDM_all	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr17	37705017	37744785	chr17:37705017-37744785_HNF1B	chr17:37705017-37744785	HNF1B	NA	NA	6	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr20	44413714	44424370	chr20:44413714-44424370_HNF4A	chr20:44413714-44424370	HNF4A	2469	0.0024301	11	3	2	0.88376	-0.031316	0.21417	-0.14622	MonogenicDM_all	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	2469	0.00040502	1	1	1	0.31273	0.52849	0.5234	1.0097	MonogenicDM_all	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr11	17387211	17387211	chr11:17387211-17387211_KCNJ11	chr11:17387211-17387211	KCNJ11	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	2469	0.0012151	6	2	1	0.044273	0.60807	0.30214	2.0125	MonogenicDM_all	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr13	27920190	27924574	chr13:27920190-27924574_PDX1	chr13:27920190-27924574	PDX1	2469	0.019441	5	4	1	0.42766	0.06054	0.076311	0.79333	MonogenicDM_all	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	6779	0.0014751	8	8	6	0.010269	-0.40202	0.15659	-2.5674	MonogenicDM_all	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	6779	0.00044254	5	3	3	0.030386	-0.61837	0.28556	-2.1655	MonogenicDM_all	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr1	156138749	156138749	chr1:156138749-156138749_LMNA	chr1:156138749-156138749	LMNA	6779	0.00014751	1	1	1	0.62328	0.24315	0.49497	0.49124	MonogenicDM_all	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr3	12416865	12417037	chr3:12416865-12417037_PPARG	chr3:12416865-12417037	PPARG	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr11	17404552	17412716	chr11:17404552-17412716_ABCC8	chr11:17404552-17412716	ABCC8	NA	NA	2	0	0	NA	NA	NA	NA	Neonatal_Diabetes	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	non_pathogenic
chr11	17387532	17387532	"chr11:17387532-17387532_ABCC8,KCNJ11"	chr11:17387532-17387532	"ABCC8,KCNJ11"	NA	NA	1	0	0	NA	NA	NA	NA	Neonatal_Diabetes	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	non_pathogenic
chr17	37705017	37744785	chr17:37705017-37744785_HNF1B	chr17:37705017-37744785	HNF1B	NA	NA	6	0	0	NA	NA	NA	NA	Neonatal_Diabetes	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	non_pathogenic
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	6779	0.00044254	1	1	0	0.23058	0.35116	0.29288	1.199	Neonatal_Diabetes	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	non_pathogenic
